gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_tx,out_tx,in_kzt,out_kzt,pass_through,role_label,rank
100000001965374100,peripheral,0.5,0,0.900355871886121,"периферия, признаков роли не выявлено: входящих 2, исходящих 3, получено 1,759,720 ₸ (предварительно)",2,False,2,3,8,5,1759720.0,3082100.0,1.7514718250630783,"периферия, признаков роли не выявлено",213
100000001969496100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 22,740 ₸ (предварительно)",3,False,1,0,1,0,22740.0,0.0,0.0,конечный получатель в пределах выгрузки,1050
100000001985793100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 420,000 ₸ (предварительно)",2,False,1,0,1,0,420000.0,0.0,0.0,конечный получатель в пределах выгрузки,1051
100000001987030100,peripheral,0.5,0,0.8111654804270463,"периферия, признаков роли не выявлено: входящих 2, исходящих 1, получено 30,864 ₸ (предварительно)",1,False,2,1,2,1,30864.0,19000.0,0.6156039398652151,"периферия, признаков роли не выявлено",366
100000001991973100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 20,800 ₸ (предварительно)",4,False,1,0,1,0,20800.0,0.0,0.0,"периферия, признаков роли не выявлено",1052
100000002015633100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 94,970 ₸ (предварительно)",3,False,1,0,1,0,94970.0,0.0,0.0,конечный получатель в пределах выгрузки,1053
100000002028158100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 34,800 ₸ (предварительно)",2,False,1,0,1,0,34800.0,0.0,0.0,конечный получатель в пределах выгрузки,1054
100000002032323100,peripheral,0.5,0,0.6983985765124555,"периферия, признаков роли не выявлено: входящих 1, исходящих 1, получено 300,000 ₸ (предварительно)",3,False,1,1,1,2,300000.0,1050000.0,3.5,"периферия, признаков роли не выявлено",587
100000002087788100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 100,500 ₸ (предварительно)",2,False,1,0,1,0,100500.0,0.0,0.0,конечный получатель в пределах выгрузки,1055
100000002095257100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 8,500 ₸ (предварительно)",3,False,1,0,1,0,8500.0,0.0,0.0,конечный получатель в пределах выгрузки,1056
100000002103448100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 27,000 ₸ (предварительно)",3,False,1,0,1,0,27000.0,0.0,0.0,конечный получатель в пределах выгрузки,1057
100000002109656100,terminal,0.5,0,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 500,000 ₸ (предварительно)",3,False,1,0,1,0,500000.0,0.0,0.0,конечный получатель в пределах выгрузки,1058
100000002116705100,terminal,0.5,1,0.3173932384341637,"конечный получатель в пределах выгрузки: входящих 1, исходящих 0, получено 17,600 ₸ (предварительно)",3,False,1,0,1,0,17600.0,0.0,0.0,конечный получатель в пределах выгрузки,1059
100000002119762100,peripheral,0.5,0,0.3173932384341637,"периферия, признаков роли не выявлено: входящих 1, исходящих 0, получено 77,000 ₸ (предварительно)",4,False,1,0,6,0,77000.0,0.0,0.0,"периферия, признаков роли не выявлено",1060
